HomeTeam,AwayTeam,FTHG,FTAG
Pogon Szczecin,Leczna,0,1
Ruch,Pogon Szczecin,2,1
Lech Poznan,Jagiellonia,2,0
Piast Gliwice,Gornik Z.,2,2
Wisla,Zawisza,0,1
Lechia Gdansk,GKS Belchatow,1,0
Podbeskidzie,Korona Kielce,2,2
Slask Wroclaw,Legia,1,3
Leczna,Cracovia,2,1
Cracovia,Piast Gliwice,3,1
Pogon Szczecin,Lechia Gdansk,0,1
Gornik Z.,Podbeskidzie,3,3
Jagiellonia,Leczna,2,1
Zawisza,Lech Poznan,1,0
Korona Kielce,Slask Wroclaw,2,2
Legia,Wisla,2,2
GKS Belchatow,Ruch,0,1
Pogon Szczecin,GKS Belchatow,3,0
Leczna,Slask Wroclaw,1,1
Ruch,Zawisza,1,2
Wisla,Cracovia,2,1
Lechia Gdansk,Gornik Z.,1,0
Piast Gliwice,Korona Kielce,1,2
Podbeskidzie,Jagiellonia,1,0
Lech Poznan,Legia,2,1
Cracovia,Lechia Gdansk,3,2
Slask Wroclaw,Podbeskidzie,0,0
GKS Belchatow,Lech Poznan,1,2
Legia,Piast Gliwice,2,0
Korona Kielce,Leczna,2,0
Gornik Z.,Ruch,2,2
Jagiellonia,Wisla,2,2
Zawisza,Pogon Szczecin,2,1
Ruch,Cracovia,3,0
Wisla,Gornik Z.,1,1
Lechia Gdansk,Legia,1,0
Piast Gliwice,Slask Wroclaw,2,0
Pogon Szczecin,Jagiellonia,2,0
GKS Belchatow,Zawisza,1,4
Lech Poznan,Korona Kielce,1,1
Leczna,Podbeskidzie,0,0
Korona Kielce,Ruch,0,0
Podbeskidzie,Wisla,2,2
Slask Wroclaw,Lechia Gdansk,3,0
Jagiellonia,Piast Gliwice,2,1
Cracovia,Pogon Szczecin,0,1
Leczna,Lech Poznan,1,1
Legia,Zawisza,2,0
Gornik Z.,GKS Belchatow,2,0
Zawisza,Cracovia,0,3
Ruch,Legia,0,0
Pogon Szczecin,Gornik Z.,3,1
GKS Belchatow,Jagiellonia,0,0
Lech Poznan,Slask Wroclaw,2,0
Piast Gliwice,Podbeskidzie,3,0
Lechia Gdansk,Leczna,2,0
Wisla,Korona Kielce,2,0
Cracovia,GKS Belchatow,3,1
Gornik Z.,Zawisza,2,1
Jagiellonia,Ruch,2,0
Korona Kielce,Lechia Gdansk,3,2
Leczna,Piast Gliwice,1,2
Legia,Pogon Szczecin,2,1
Podbeskidzie,Lech Poznan,0,2
Slask Wroclaw,Wisla,1,0
Korona Kielce,Ruch,0,2
Jagiellonia,Slask Wroclaw,1,1
Legia,Lech Poznan,1,2
Pogon Szczecin,Lechia Gdansk,1,3
Wisla,Gornik Z.,4,1
Podbeskidzie,Zawisza,2,2
Cracovia,GKS Belchatow,1,1
Piast Gliwice,Leczna,2,3
Zawisza,Korona Kielce,3,1
Lechia Gdansk,Wisla,2,2
Leczna,Cracovia,0,3
GKS Belchatow,Podbeskidzie,0,2
Ruch,Piast Gliwice,1,1
Gornik Z.,Pogon Szczecin,2,0
Lech Poznan,Jagiellonia,1,3
Slask Wroclaw,Legia,1,1
Korona Kielce,Leczna,1,3
Podbeskidzie,Ruch,0,2
Cracovia,Zawisza,3,1
Piast Gliwice,GKS Belchatow,6,3
Gornik Z.,Lechia Gdansk,0,1
Lech Poznan,Slask Wroclaw,3,0
Legia,Jagiellonia,1,0
Wisla,Pogon Szczecin,2,2
Zawisza,Leczna,1,1
Cracovia,Korona Kielce,1,1
Slask Wroclaw,Gornik Z.,1,1
Pogon Szczecin,Legia,0,1
Jagiellonia,Wisla,2,1
Piast Gliwice,Podbeskidzie,2,1
Lechia Gdansk,Lech Poznan,1,2
Ruch,GKS Belchatow,2,4
Podbeskidzie,Cracovia,0,3
Korona Kielce,Piast Gliwice,2,1
Leczna,Ruch,0,1
GKS Belchatow,Zawisza,1,4
Slask Wroclaw,Lechia Gdansk,1,0
Jagiellonia,Gornik Z.,3,2
Legia,Wisla,1,0
Lech Poznan,Pogon Szczecin,1,0
Cracovia,Ruch,1,0
GKS Belchatow,Korona Kielce,2,2
Podbeskidzie,Leczna,1,0
Zawisza,Piast Gliwice,0,0
Gornik Z.,Lech Poznan,1,6
Lechia Gdansk,Legia,0,0
Pogon Szczecin,Jagiellonia,1,3
Wisla,Slask Wroclaw,0,1
Korona Kielce,Podbeskidzie,3,1
Leczna,GKS Belchatow,1,0
Piast Gliwice,Cracovia,0,3
Ruch,Zawisza,3,2
Jagiellonia,Lechia Gdansk,4,2
Lech Poznan,Wisla,0,0
Legia,Gornik Z.,2,0
Slask Wroclaw,Pogon Szczecin,2,1
Wisla,Gornik Z.,1,1
Lechia Gdansk,Cracovia,0,1
Ruch,Leczna,0,2
Zaglebie,Podbeskidzie,1,1
Lech Poznan,Pogon Szczecin,1,2
Korona Kielce,Jagiellonia,3,2
Slask Wroclaw,Legia,1,4
Piast Gliwice,Termalica B-B.,1,0
Ruch,Piast Gliwice,2,0
Cracovia,Wisla,1,1
Zaglebie,Korona Kielce,0,2
Lech Poznan,Lechia Gdansk,2,1
Jagiellonia,Termalica B-B.,2,0
Pogon Szczecin,Slask Wroclaw,1,1
Legia,Podbeskidzie,5,0
Leczna,Gornik Z.,2,1
Piast Gliwice,Gornik Z.,3,2
Lechia Gdansk,Pogon Szczecin,1,1
Podbeskidzie,Cracovia,0,1
Wisla,Lech Poznan,2,0
Jagiellonia,Zaglebie,1,2
Slask Wroclaw,Termalica B-B.,2,0
Leczna,Legia,0,2
Korona Kielce,Ruch,1,2
Cracovia,Piast Gliwice,1,2
Termalica B-B.,Zaglebie,1,0
Gornik Z.,Jagiellonia,1,3
Pogon Szczecin,Leczna,0,0
Lech Poznan,Korona Kielce,0,0
Slask Wroclaw,Lechia Gdansk,0,0
Legia,Wisla,1,1
Ruch,Podbeskidzie,1,1
Korona Kielce,Cracovia,0,3
Zaglebie,Lech Poznan,2,1
Termalica B-B.,Gornik Z.,3,0
Leczna,Slask Wroclaw,2,3
Piast Gliwice,Legia,2,1
Jagiellonia,Ruch,2,1
Wisla,Lechia Gdansk,3,3
Podbeskidzie,Pogon Szczecin,2,3
Pogon Szczecin,Wisla,1,1
Lechia Gdansk,Leczna,3,1
Ruch,Termalica B-B.,4,1
Slask Wroclaw,Podbeskidzie,1,1
Cracovia,Jagiellonia,1,1
Lech Poznan,Piast Gliwice,0,1
Legia,Korona Kielce,1,2
Gornik Z.,Zaglebie,2,2
Podbeskidzie,Lechia Gdansk,1,1
Wisla,Slask Wroclaw,4,2
Piast Gliwice,Leczna,3,0
Zaglebie,Ruch,3,1
Korona Kielce,Pogon Szczecin,1,1
Gornik Z.,Cracovia,1,1
Termalica B-B.,Lech Poznan,3,1
Jagiellonia,Legia,1,1
Lechia Gdansk,Korona Kielce,0,0
Legia,Zaglebie,2,2
Slask Wroclaw,Jagiellonia,3,1
Cracovia,Termalica B-B.,2,3
Lech Poznan,Podbeskidzie,0,1
Pogon Szczecin,Piast Gliwice,3,1
Ruch,Gornik Z.,1,0
Leczna,Wisla,1,0
Gornik Z.,Slask Wroclaw,2,0
Zaglebie,Cracovia,4,2
Termalica B-B.,Pogon Szczecin,1,1
Podbeskidzie,Wisla,0,6
Piast Gliwice,Lechia Gdansk,2,1
Ruch,Legia,1,4
Jagiellonia,Lech Poznan,1,0
Korona Kielce,Leczna,0,2
Wisla,Korona Kielce,0,0
Slask Wroclaw,Piast Gliwice,1,2
Leczna,Podbeskidzie,1,2
Cracovia,Ruch,2,1
Lech Poznan,Gornik Z.,1,1
Lechia Gdansk,Zaglebie,3,1
Legia,Termalica B-B.,1,1
Pogon Szczecin,Jagiellonia,2,1
Ruch,Pogon Szczecin,0,2
Jagiellonia,Lechia Gdansk,0,3
Termalica B-B.,Leczna,1,1
Korona Kielce,Podbeskidzie,0,0
Piast Gliwice,Wisla,1,0
Gornik Z.,Legia,2,2
Zaglebie,Slask Wroclaw,1,1
Cracovia,Lech Poznan,5,2
Lechia Gdansk,Gornik Z.,1,1
Slask Wroclaw,Korona Kielce,0,1
Podbeskidzie,Piast Gliwice,2,2
Lech Poznan,Ruch,2,2
Leczna,Jagiellonia,3,2
Wisla,Termalica B-B.,0,0
Legia,Cracovia,3,1
Pogon Szczecin,Zaglebie,0,0
Ruch,Slask Wroclaw,1,0
Jagiellonia,Wisla,1,4
Cracovia,Pogon Szczecin,4,1
Piast Gliwice,Korona Kielce,0,1
Zaglebie,Leczna,0,0
Termalica B-B.,Lechia Gdansk,0,1
Legia,Lech Poznan,0,1
Gornik Z.,Podbeskidzie,0,2
Pogon Szczecin,Gornik Z.,1,1
Leczna,Cracovia,1,0
Wisla,Ruch,0,0
Piast Gliwice,Zaglebie,2,0
Lechia Gdansk,Legia,1,3
Slask Wroclaw,Lech Poznan,1,1
Korona Kielce,Termalica B-B.,0,1
Podbeskidzie,Jagiellonia,1,1
Zaglebie,Wisla,1,3
Cracovia,Slask Wroclaw,4,1
Termalica B-B.,Podbeskidzie,0,2
Ruch,Lechia Gdansk,3,2
Jagiellonia,Piast Gliwice,0,2
Gornik Z.,Korona Kielce,0,1
Lech Poznan,Leczna,3,1
Legia,Pogon Szczecin,1,0
Termalica B-B.,Piast Gliwice,3,5
Gornik Z.,Wisla,1,1
Jagiellonia,Korona Kielce,1,0
Leczna,Ruch,0,3
Legia,Slask Wroclaw,1,0
Podbeskidzie,Zaglebie,1,2
Pogon Szczecin,Lech Poznan,0,2
Cracovia,Lechia Gdansk,3,0
Korona Kielce,Zaglebie,0,2
Piast Gliwice,Ruch,3,0
Gornik Z.,Leczna,1,1
Slask Wroclaw,Pogon Szczecin,0,0
Lechia Gdansk,Lech Poznan,0,1
Podbeskidzie,Legia,2,2
Wisla,Cracovia,1,2
Ruch,Korona Kielce,2,1
Termalica B-B.,Slask Wroclaw,1,1
Gornik Z.,Piast Gliwice,5,2
Zaglebie,Jagiellonia,0,2
Legia,Leczna,2,1
Pogon Szczecin,Lechia Gdansk,1,0
Cracovia,Podbeskidzie,4,1
Lech Poznan,Wisla,2,0
Zaglebie,Termalica B-B.,2,0
Jagiellonia,Gornik Z.,2,3
Korona Kielce,Lech Poznan,0,1
Piast Gliwice,Cracovia,2,2
Podbeskidzie,Ruch,1,1
Lechia Gdansk,Slask Wroclaw,1,0
Wisla,Legia,0,2
Leczna,Pogon Szczecin,2,3
Slask Wroclaw,Leczna,2,1
Ruch,Jagiellonia,0,4
Pogon Szczecin,Podbeskidzie,2,0
Gornik Z.,Termalica B-B.,0,0
Lechia Gdansk,Wisla,2,0
Lech Poznan,Zaglebie,2,0
Legia,Piast Gliwice,1,1
Cracovia,Korona Kielce,2,2
Termalica B-B.,Jagiellonia,2,0
Zaglebie,Gornik Z.,2,4
Wisla,Pogon Szczecin,0,1
Termalica B-B.,Ruch,0,1
Jagiellonia,Cracovia,2,2
Leczna,Lechia Gdansk,3,1
Korona Kielce,Legia,1,3
Piast Gliwice,Lech Poznan,2,0
Podbeskidzie,Slask Wroclaw,0,1
Ruch,Zaglebie,0,0
Slask Wroclaw,Wisla,1,0
Leczna,Piast Gliwice,0,0
Cracovia,Gornik Z.,3,0
Lechia Gdansk,Podbeskidzie,5,0
Lech Poznan,Termalica B-B.,5,2
Legia,Jagiellonia,4,0
Pogon Szczecin,Korona Kielce,3,2
Jagiellonia,Slask Wroclaw,2,1
Piast Gliwice,Pogon Szczecin,0,0
Korona Kielce,Lechia Gdansk,4,2
Podbeskidzie,Lech Poznan,4,1
Termalica B-B.,Cracovia,1,1
Zaglebie,Legia,1,2
Gornik Z.,Ruch,0,2
Wisla,Leczna,1,1
Slask Wroclaw,Gornik Z.,0,0
Cracovia,Zaglebie,1,2
Leczna,Korona Kielce,3,2
Lechia Gdansk,Piast Gliwice,3,1
Wisla,Podbeskidzie,1,2
Lech Poznan,Jagiellonia,0,2
Pogon Szczecin,Termalica B-B.,1,1
Legia,Ruch,2,0
Podbeskidzie,Leczna,2,0
Zaglebie,Lechia Gdansk,1,0
Ruch,Cracovia,2,3
Termalica B-B.,Legia,3,0
Gornik Z.,Lech Poznan,0,2
Jagiellonia,Pogon Szczecin,0,0
Podbeskidzie,Korona Kielce,1,1
Wisla,Piast Gliwice,1,1
Leczna,Termalica B-B.,1,2
Slask Wroclaw,Zaglebie,0,2
Legia,Gornik Z.,3,1
Lechia Gdansk,Jagiellonia,5,1
Lech Poznan,Cracovia,2,1
Pogon Szczecin,Ruch,2,3
Korona Kielce,Wisla,1,1
Piast Gliwice,Slask Wroclaw,1,0
Korona Kielce,Slask Wroclaw,2,2
Piast Gliwice,Podbeskidzie,3,2
Jagiellonia,Leczna,1,0
Cracovia,Legia,1,2
Ruch,Lech Poznan,1,3
Zaglebie,Pogon Szczecin,1,1
Gornik Z.,Lechia Gdansk,1,1
Termalica B-B.,Wisla,2,4
Korona Kielce,Piast Gliwice,1,1
Wisla,Jagiellonia,5,1
Podbeskidzie,Gornik Z.,0,0
Slask Wroclaw,Ruch,0,0
Lech Poznan,Legia,0,2
Lechia Gdansk,Termalica B-B.,1,1
Leczna,Zaglebie,0,2
Pogon Szczecin,Cracovia,2,2
Gornik Z.,Pogon Szczecin,1,1
Lech Poznan,Slask Wroclaw,0,1
Termalica B-B.,Korona Kielce,0,1
Cracovia,Leczna,0,0
Legia,Lechia Gdansk,1,1
Zaglebie,Piast Gliwice,4,1
Ruch,Wisla,2,3
Jagiellonia,Podbeskidzie,0,3
Korona Kielce,Gornik Z.,2,1
Lechia Gdansk,Ruch,2,0
Leczna,Lech Poznan,0,1
Piast Gliwice,Jagiellonia,2,0
Podbeskidzie,Termalica B-B.,2,0
Pogon Szczecin,Legia,0,0
Slask Wroclaw,Cracovia,2,1
Wisla,Zaglebie,1,1
Pogon Szczecin,Ruch,1,1
Legia,Lech Poznan,1,0
Korona Kielce,Slask Wroclaw,1,1
Zaglebie,Lechia Gdansk,1,2
Piast Gliwice,Cracovia,1,1
Jagiellonia,Leczna,2,0
Podbeskidzie,Termalica B-B.,0,1
Wisla,Gornik Z.,3,1
Cracovia,Zaglebie,1,0
Lech Poznan,Piast Gliwice,2,2
Lechia Gdansk,Pogon Szczecin,2,0
Ruch,Legia,0,0
Leczna,Wisla,0,3
Termalica B-B.,Korona Kielce,0,0
Gornik Z.,Podbeskidzie,1,0
Slask Wroclaw,Jagiellonia,3,1
Zaglebie,Ruch,4,1
Legia,Cracovia,4,0
Korona Kielce,Leczna,1,1
Podbeskidzie,Slask Wroclaw,1,2
Pogon Szczecin,Lech Poznan,1,0
Jagiellonia,Gornik Z.,0,0
Piast Gliwice,Lechia Gdansk,3,0
Wisla,Termalica B-B.,2,2
Lech Poznan,Lechia Gdansk,0,0
Zaglebie,Legia,2,0
Gornik Z.,Slask Wroclaw,2,1
Ruch,Cracovia,0,1
Termalica B-B.,Leczna,0,2
Korona Kielce,Wisla,3,2
Jagiellonia,Podbeskidzie,3,2
Piast Gliwice,Pogon Szczecin,2,1
Podbeskidzie,Korona Kielce,1,1
Wisla,Jagiellonia,1,0
Slask Wroclaw,Termalica B-B.,2,1
Leczna,Gornik Z.,0,0
Lechia Gdansk,Ruch,2,1
Cracovia,Lech Poznan,2,0
Pogon Szczecin,Zaglebie,1,3
Legia,Piast Gliwice,4,0
Gornik Z.,Korona Kielce,0,0
Jagiellonia,Termalica B-B.,0,1
Leczna,Podbeskidzie,5,1
Wisla,Slask Wroclaw,1,1
Lechia Gdansk,Legia,2,0
Pogon Szczecin,Cracovia,3,2
Ruch,Piast Gliwice,0,3
Zaglebie,Lech Poznan,3,0
Korona Kielce,Jagiellonia,1,3
Podbeskidzie,Wisla,3,4
Slask Wroclaw,Leczna,3,2
Termalica B-B.,Gornik Z.,1,1
Cracovia,Lechia Gdansk,2,0
Lech Poznan,Ruch,3,0
Legia,Pogon Szczecin,3,0
Piast Gliwice,Zaglebie,0,1
Wisla Plock,Lechia Gdansk,2,1
Slask Wroclaw,Lech Poznan,0,0
Ruch,Leczna,2,1
Wisla,Pogon Szczecin,2,1
Legia,Jagiellonia,1,1
Zaglebie,Korona Kielce,4,0
Cracovia,Piast Gliwice,5,1
Termalica B-B.,Arka Gdynia,2,0
Pogon Szczecin,Korona Kielce,1,1
Arka Gdynia,Wisla,3,0
Jagiellonia,Ruch,4,1
Legia,Slask Wroclaw,0,0
Piast Gliwice,Wisla Plock,2,1
Termalica B-B.,Cracovia,3,2
Lech Poznan,Zaglebie,0,2
Leczna,Lechia Gdansk,1,2
Arka Gdynia,Ruch,3,0
Lech Poznan,Jagiellonia,0,2
Lechia Gdansk,Wisla,3,1
Wisla Plock,Legia,2,3
Leczna,Cracovia,0,0
Zaglebie,Termalica B-B.,2,0
Korona Kielce,Piast Gliwice,1,1
Pogon Szczecin,Slask Wroclaw,0,2
Jagiellonia,Arka Gdynia,4,1
Cracovia,Wisla,2,1
Termalica B-B.,Leczna,2,1
Slask Wroclaw,Lechia Gdansk,0,0
Korona Kielce,Lech Poznan,4,1
Zaglebie,Pogon Szczecin,1,1
Legia,Piast Gliwice,0,0
Ruch,Wisla Plock,2,2
Lechia Gdansk,Korona Kielce,3,2
Lech Poznan,Cracovia,2,1
Arka Gdynia,Slask Wroclaw,2,0
Leczna,Legia,1,0
Pogon Szczecin,Termalica B-B.,5,0
Piast Gliwice,Zaglebie,0,0
Wisla,Ruch,1,2
Wisla Plock,Jagiellonia,1,0
Slask Wroclaw,Wisla Plock,0,0
Termalica B-B.,Lech Poznan,0,0
Cracovia,Ruch,1,1
Piast Gliwice,Pogon Szczecin,0,2
Legia,Arka Gdynia,1,3
Zaglebie,Leczna,0,0
Jagiellonia,Lechia Gdansk,0,1
Korona Kielce,Wisla,1,0
Wisla Plock,Korona Kielce,1,2
Wisla,Slask Wroclaw,1,5
Pogon Szczecin,Cracovia,1,1
Leczna,Jagiellonia,0,2
Arka Gdynia,Zaglebie,1,1
Lech Poznan,Piast Gliwice,2,0
Lechia Gdansk,Termalica B-B.,1,2
Ruch,Legia,0,2
Cracovia,Lechia Gdansk,0,1
Zaglebie,Wisla Plock,1,2
Piast Gliwice,Leczna,3,3
Korona Kielce,Arka Gdynia,1,0
Termalica B-B.,Legia,2,1
Lech Poznan,Pogon Szczecin,3,1
Jagiellonia,Wisla,2,1
Slask Wroclaw,Ruch,1,2
Ruch,Termalica B-B.,0,1
Slask Wroclaw,Jagiellonia,0,4
Leczna,Korona Kielce,4,0
Wisla Plock,Pogon Szczecin,2,0
Wisla,Piast Gliwice,1,0
Lechia Gdansk,Lech Poznan,2,1
Legia,Zaglebie,2,3
Arka Gdynia,Cracovia,1,0
Termalica B-B.,Wisla Plock,0,0
Wisla,Legia,0,0
Pogon Szczecin,Leczna,1,1
Lechia Gdansk,Ruch,2,1
Zaglebie,Cracovia,1,1
Korona Kielce,Jagiellonia,1,2
Lech Poznan,Arka Gdynia,0,0
Piast Gliwice,Slask Wroclaw,1,1
Ruch,Zaglebie,1,2
Leczna,Lech Poznan,1,2
Arka Gdynia,Piast Gliwice,1,2
Wisla Plock,Wisla,2,3
Legia,Lechia Gdansk,3,0
Cracovia,Korona Kielce,6,0
Slask Wroclaw,Termalica B-B.,1,2
Jagiellonia,Pogon Szczecin,0,0
Cracovia,Wisla Plock,1,0
Pogon Szczecin,Legia,3,2
Leczna,Arka Gdynia,0,0
Piast Gliwice,Ruch,2,1
Zaglebie,Lechia Gdansk,1,2
Termalica B-B.,Jagiellonia,0,0
Lech Poznan,Wisla,1,1
Korona Kielce,Slask Wroclaw,1,2
Arka Gdynia,Pogon Szczecin,0,3
Wisla,Termalica B-B.,2,0
Wisla Plock,Leczna,1,2
Slask Wroclaw,Cracovia,2,2
Legia,Lech Poznan,2,1
Lechia Gdansk,Piast Gliwice,3,2
Jagiellonia,Zaglebie,1,2
Ruch,Korona Kielce,4,0
Piast Gliwice,Termalica B-B.,2,1
Korona Kielce,Legia,2,4
Leczna,Slask Wroclaw,0,3
Pogon Szczecin,Ruch,2,1
Lech Poznan,Wisla Plock,2,0
Cracovia,Jagiellonia,1,3
Arka Gdynia,Lechia Gdansk,1,1
Zaglebie,Wisla,2,2
Wisla Plock,Arka Gdynia,0,0
Ruch,Lech Poznan,0,5
Termalica B-B.,Korona Kielce,1,3
Jagiellonia,Piast Gliwice,2,0
Lechia Gdansk,Pogon Szczecin,1,1
Slask Wroclaw,Zaglebie,2,1
Wisla,Leczna,3,2
Legia,Cracovia,2,0
Piast Gliwice,Cracovia,2,2
Jagiellonia,Legia,1,4
Leczna,Ruch,0,4
Pogon Szczecin,Wisla,6,2
Lechia Gdansk,Wisla Plock,2,1
Arka Gdynia,Termalica B-B.,1,3
Lech Poznan,Slask Wroclaw,3,0
Korona Kielce,Zaglebie,2,1
Cracovia,Termalica B-B.,1,3
Zaglebie,Lech Poznan,0,3
Korona Kielce,Pogon Szczecin,4,1
Ruch,Jagiellonia,1,2
Wisla,Arka Gdynia,5,1
Wisla Plock,Piast Gliwice,0,0
Slask Wroclaw,Legia,0,4
Lechia Gdansk,Leczna,3,0
Termalica B-B.,Zaglebie,0,1
Legia,Wisla Plock,2,2
Piast Gliwice,Korona Kielce,1,0
Slask Wroclaw,Pogon Szczecin,1,1
Wisla,Lechia Gdansk,3,0
Cracovia,Leczna,1,1
Jagiellonia,Lech Poznan,2,1
Ruch,Arka Gdynia,1,2
Pogon Szczecin,Zaglebie,1,1
Lechia Gdansk,Slask Wroclaw,3,0
Leczna,Termalica B-B.,3,0
Wisla Plock,Ruch,4,3
Wisla,Cracovia,1,1
Lech Poznan,Korona Kielce,1,0
Piast Gliwice,Legia,1,5
Arka Gdynia,Jagiellonia,2,3
Termalica B-B.,Pogon Szczecin,2,0
Ruch,Wisla,1,0
Korona Kielce,Lechia Gdansk,2,0
Jagiellonia,Wisla Plock,1,2
Cracovia,Lech Poznan,1,1
Slask Wroclaw,Arka Gdynia,0,2
Legia,Leczna,5,0
Zaglebie,Piast Gliwice,2,1
Ruch,Cracovia,0,1
Lech Poznan,Termalica B-B.,3,0
Wisla,Korona Kielce,2,0
Arka Gdynia,Legia,0,1
Wisla Plock,Slask Wroclaw,1,1
Lechia Gdansk,Jagiellonia,3,0
Pogon Szczecin,Piast Gliwice,2,1
Jagiellonia,Leczna,5,0
Termalica B-B.,Lechia Gdansk,1,1
Korona Kielce,Wisla Plock,4,2
Slask Wroclaw,Wisla,1,0
Piast Gliwice,Lech Poznan,0,3
Cracovia,Pogon Szczecin,1,1
Legia,Ruch,1,3
Zaglebie,Arka Gdynia,1,0
Arka Gdynia,Korona Kielce,4,1
Pogon Szczecin,Lech Poznan,0,3
Wisla Plock,Zaglebie,2,1
Lechia Gdansk,Cracovia,4,2
Wisla,Jagiellonia,3,1
Leczna,Piast Gliwice,1,0
Legia,Termalica B-B.,1,1
Ruch,Slask Wroclaw,2,0
Korona Kielce,Leczna,2,1
Zaglebie,Legia,1,3
Cracovia,Arka Gdynia,1,1
Termalica B-B.,Ruch,0,0
Piast Gliwice,Wisla,1,2
Jagiellonia,Slask Wroclaw,4,1
Lech Poznan,Lechia Gdansk,1,0
Pogon Szczecin,Wisla Plock,1,1
Leczna,Zaglebie,0,1
Slask Wroclaw,Piast Gliwice,3,4
Arka Gdynia,Lech Poznan,1,4
Wisla Plock,Termalica B-B.,1,0
Ruch,Lechia Gdansk,2,1
Jagiellonia,Korona Kielce,4,1
Leczna,Pogon Szczecin,2,2
Legia,Wisla,1,0
Cracovia,Zaglebie,1,1
Termalica B-B.,Slask Wroclaw,1,2
Wisla,Wisla Plock,3,2
Piast Gliwice,Arka Gdynia,3,2
Zaglebie,Ruch,0,1
Pogon Szczecin,Jagiellonia,0,0
Korona Kielce,Cracovia,3,0
Lech Poznan,Leczna,0,0
Lechia Gdansk,Legia,1,2
Slask Wroclaw,Korona Kielce,3,0
Wisla,Lech Poznan,0,0
Arka Gdynia,Leczna,2,4
Wisla Plock,Cracovia,4,1
Legia,Pogon Szczecin,2,0
Jagiellonia,Termalica B-B.,1,0
Lechia Gdansk,Zaglebie,1,0
Ruch,Piast Gliwice,0,0
Cracovia,Slask Wroclaw,1,0
Zaglebie,Jagiellonia,3,4
Leczna,Wisla Plock,2,3
Pogon Szczecin,Arka Gdynia,5,1
Termalica B-B.,Wisla,2,3
Piast Gliwice,Lechia Gdansk,1,1
Lech Poznan,Legia,1,2
Korona Kielce,Ruch,1,0
Ruch,Pogon Szczecin,1,2
Slask Wroclaw,Leczna,2,2
Jagiellonia,Cracovia,0,0
Wisla Plock,Lech Poznan,0,3
Legia,Korona Kielce,0,0
Termalica B-B.,Piast Gliwice,1,0
Lechia Gdansk,Arka Gdynia,2,1
Wisla,Zaglebie,1,0
Arka Gdynia,Wisla Plock,1,1
Cracovia,Legia,1,2
Korona Kielce,Termalica B-B.,0,1
Lech Poznan,Ruch,3,0
Leczna,Wisla,3,1
Piast Gliwice,Jagiellonia,0,1
Pogon Szczecin,Lechia Gdansk,3,1
Zaglebie,Slask Wroclaw,1,1
Arka Gdynia,Piast Gliwice,1,1
Lech Poznan,Korona Kielce,3,2
Wisla Plock,Ruch,1,1
Slask Wroclaw,Leczna,0,2
Lechia Gdansk,Termalica B-B.,2,0
Jagiellonia,Pogon Szczecin,1,0
Legia,Wisla,1,1
Zaglebie,Cracovia,2,2
Ruch,Zaglebie,1,1
Korona Kielce,Jagiellonia,1,1
Piast Gliwice,Slask Wroclaw,2,0
Leczna,Wisla Plock,2,3
Wisla,Lechia Gdansk,0,1
Termalica B-B.,Lech Poznan,0,3
Pogon Szczecin,Legia,0,2
Cracovia,Arka Gdynia,2,0
Zaglebie,Piast Gliwice,3,1
Arka Gdynia,Leczna,1,0
Jagiellonia,Wisla,2,0
Slask Wroclaw,Ruch,6,0
Wisla Plock,Cracovia,1,1
Lech Poznan,Pogon Szczecin,2,0
Lechia Gdansk,Korona Kielce,0,0
Legia,Termalica B-B.,6,0
Arka Gdynia,Wisla Plock,0,1
Leczna,Cracovia,3,0
Ruch,Piast Gliwice,0,3
Zaglebie,Slask Wroclaw,2,0
Korona Kielce,Wisla,3,2
Lechia Gdansk,Jagiellonia,4,0
Legia,Lech Poznan,2,0
Pogon Szczecin,Termalica B-B.,1,1
Slask Wroclaw,Arka Gdynia,4,1
Cracovia,Ruch,2,0
Wisla Plock,Zaglebie,1,2
Piast Gliwice,Leczna,2,1
Wisla,Pogon Szczecin,4,0
Lech Poznan,Lechia Gdansk,0,0
Jagiellonia,Legia,0,0
Termalica B-B.,Korona Kielce,0,2
Arka Gdynia,Ruch,1,1
Leczna,Zaglebie,1,3
Piast Gliwice,Wisla Plock,4,0
Slask Wroclaw,Cracovia,2,0
Korona Kielce,Legia,0,1
Lech Poznan,Wisla,2,1
Lechia Gdansk,Pogon Szczecin,4,0
Termalica B-B.,Jagiellonia,1,2
Cracovia,Piast Gliwice,0,1
Wisla Plock,Slask Wroclaw,0,3
Ruch,Leczna,2,2
Zaglebie,Arka Gdynia,1,3
Jagiellonia,Lech Poznan,2,2
Legia,Lechia Gdansk,0,0
Pogon Szczecin,Korona Kielce,3,0
Wisla,Termalica B-B.,1,2
Wisla Plock,Lechia Gdansk,0,2
Pogon Szczecin,Wisla,1,2
Cracovia,Piast Gliwice,1,1
Gornik Z.,Legia,3,1
Arka Gdynia,Slask Wroclaw,2,0
Termalica B-B.,Jagiellonia,0,1
Lech Poznan,Sandecja Nowy S.,0,0
Korona Kielce,Zaglebie,0,1
Sandecja Nowy S.,Arka Gdynia,0,0
Wisla,Termalica B-B.,1,0
Piast Gliwice,Pogon Szczecin,1,2
Lechia Gdansk,Cracovia,0,1
Legia,Korona Kielce,1,1
Wisla Plock,Lech Poznan,1,0
Jagiellonia,Gornik Z.,2,1
Zaglebie,Slask Wroclaw,1,0
Termalica B-B.,Zaglebie,1,1
